Open,High,Low,Close,Volume,body,upper_tail,lower_tail,up_down
1.45886,1.45892,1.45855,1.45874,5222.5999999999985,-1.2000000000012,0.5999999999994898,1.8999999999991248,0
1.45886,1.4590299999999998,1.45859,1.4586700000000001,5402.4,-1.8999999999991248,1.6999999999978144,0.8000000000008001,0
1.45865,1.45882,1.45832,1.45865,5111.297000000001,0.0,1.7000000000000348,3.2999999999994145,1
1.4588299999999998,1.45892,1.45849,1.45885,5473.299999999998,0.20000000000131024,0.700000000000145,3.3999999999978487,1
1.4589,1.45908,1.45871,1.45896,5893.1,0.5999999999994898,1.1999999999989797,1.900000000001345,0
1.45894,1.45916,1.4587,1.4588,3837.7375,-1.3999999999980697,2.20000000000109,0.99999999999989,0
1.45865,1.45896,1.4586299999999999,1.4587,324.6,0.5000000000010552,2.5999999999992696,0.20000000000131024,1
1.45897,1.4590100000000001,1.45834,1.45882,944.3,-1.500000000000945,0.40000000000040004,4.80000000000036,1
1.45875,1.45906,1.45859,1.45906,5452.299999999998,3.1000000000003247,0.0,1.5999999999993797,0
1.45876,1.4590299999999998,1.45833,1.45888,5510.637500000003,1.1999999999989797,1.4999999999987246,4.300000000001525,0
1.45895,1.45905,1.45856,1.45875,4606.7,-1.99999999999978,0.99999999999989,1.8999999999991248,1
1.4587700000000001,1.45904,1.45844,1.45882,4970.0845,0.4999999999988347,2.199999999998869,3.300000000001635,1
1.45885,1.45896,1.4586,1.45896,5258.0,1.100000000000545,0.0,2.500000000000835,0
1.4587700000000001,1.4590299999999998,1.45856,1.4585700000000001,5948.347,-1.99999999999978,2.599999999997049,0.10000000000065512,1
1.45856,1.45895,1.45851,1.45866,5890.8845,0.99999999999989,2.8999999999990145,0.5000000000010552,1
1.45884,1.45886,1.4585299999999999,1.4588299999999998,4831.950000000002,-0.10000000000065512,0.20000000000131024,2.9999999999996696,0
1.45886,1.45894,1.45858,1.4587700000000001,5508.9375,-0.8999999999992347,0.7999999999985796,1.900000000001345,1
1.45889,1.45902,1.45858,1.4588700000000001,5272.4,-0.1999999999990898,1.2999999999996348,2.900000000001235,1
1.4588299999999998,1.45905,1.4587700000000001,1.4590299999999998,4748.0,1.99999999999978,0.20000000000131024,0.5999999999972694,0
1.4587700000000001,1.4590100000000001,1.45852,1.45878,5585.2845,0.09999999999843467,2.300000000001745,2.500000000000835,1
1.45866,1.45886,1.4585700000000001,1.45886,5666.4,1.99999999999978,0.0,0.8999999999992347,0
1.4585700000000001,1.45889,1.45842,1.45875,5337.4,1.7999999999984695,1.40000000000029,1.500000000000945,1
1.45872,1.45906,1.4583700000000002,1.4588299999999998,6639.047000000001,1.0999999999983243,2.300000000001745,3.4999999999985043,0
1.4590299999999998,1.45909,1.4585299999999999,1.45862,6206.299999999997,-4.099999999997994,0.6000000000017103,0.9000000000014552,1
1.45868,1.45894,1.4585700000000001,1.45865,5250.0374999999985,-0.2999999999997449,2.5999999999992696,0.7999999999985796,0
1.45898,1.45915,1.45822,1.45862,5250.55,-3.5999999999991594,1.7000000000000348,3.99999999999956,1
1.4585,1.45885,1.45832,1.4586700000000001,4723.2,1.7000000000022553,1.7999999999984695,1.7999999999984695,0
1.45906,1.45906,1.45849,1.45855,5141.5999999999985,-5.100000000000104,0.0,0.5999999999994898,1
1.45855,1.45894,1.4584700000000002,1.45875,5427.0,1.99999999999978,1.8999999999991248,0.7999999999985796,0
1.4587299999999999,1.4589299999999998,1.45848,1.45848,5616.3,-2.4999999999986144,1.99999999999978,0.0,1
1.45846,1.45881,1.45846,1.4587,4657.2,2.40000000000018,1.0999999999983243,0.0,0
1.45875,1.45882,1.45856,1.45864,4188.1375,-1.100000000000545,0.700000000000145,0.7999999999985796,1
1.4586700000000001,1.45902,1.4586,1.45875,3255.2375,0.7999999999985796,2.6999999999999247,0.7000000000023654,1
1.45874,1.45896,1.4584700000000002,1.45894,3327.5,1.99999999999978,0.20000000000131024,2.6999999999977042,0
1.4588299999999998,1.4588700000000001,1.45865,1.4587299999999999,3337.5,-0.99999999999989,0.4000000000026205,0.7999999999985796,0
1.45891,1.45915,1.4584700000000002,1.45856,3011.6,-3.4999999999985043,2.40000000000018,0.8999999999992347,0
1.45865,1.45896,1.4584700000000002,1.45852,2473.6,-1.2999999999996348,3.1000000000003247,0.4999999999988347,1
1.4586700000000001,1.45912,1.4586700000000001,1.45907,3721.9,3.99999999999956,0.4999999999988347,0.0,0
1.4590299999999998,1.4591399999999999,1.4585700000000001,1.4590299999999998,3139.347,0.0,1.100000000000545,4.599999999996829,0
1.45869,1.45885,1.4585700000000001,1.4585700000000001,2593.097,-1.1999999999989797,1.5999999999993797,0.0,1
1.4586299999999999,1.45884,1.45851,1.4588,3066.747000000001,1.7000000000022553,0.3999999999981796,1.1999999999989797,0
1.4588299999999998,1.45902,1.45828,1.45833,3213.3,-4.999999999999449,1.900000000001345,0.4999999999988347,1
1.45833,1.45884,1.4583,1.45875,3297.2940000000012,4.200000000000871,0.8999999999992347,0.2999999999997449,0
1.4587299999999999,1.45884,1.45831,1.45836,4299.6375,-3.6999999999975937,1.100000000000545,0.5000000000010552,1
1.45832,1.45897,1.45828,1.45869,2913.9,3.6999999999998154,2.80000000000058,0.40000000000040004,1
1.45904,1.45904,1.45859,1.45878,1726.4,-2.5999999999992696,0.0,1.8999999999991248,0
1.4588299999999998,1.4588299999999998,1.45852,1.4585299999999999,3744.45,-2.9999999999996696,0.0,0.09999999999843467,1
1.4586700000000001,1.45894,1.4586299999999999,1.4588299999999998,3770.6,1.5999999999971593,1.100000000000545,0.4000000000026205,0
1.45885,1.45891,1.4585700000000001,1.4587700000000001,3151.1,-0.7999999999985796,0.5999999999994898,1.99999999999978,0
1.45884,1.45898,1.45844,1.45852,4904.0999999999985,-3.1999999999987594,1.40000000000029,0.8000000000008001,1
1.45852,1.45885,1.45844,1.4587,3964.5,1.80000000000069,1.4999999999987246,0.8000000000008001,1
1.45894,1.45899,1.4587700000000001,1.45894,2197.3,0.0,0.5000000000010552,1.6999999999978144,0
1.4589,1.4589,1.45859,1.45872,3052.847,-1.80000000000069,0.0,1.2999999999996348,0
1.4587700000000001,1.45916,1.45861,1.45865,3305.0,-1.2000000000012,3.899999999998904,0.40000000000040004,1
1.4587299999999999,1.45918,1.4587299999999999,1.45906,3307.1,3.300000000001635,1.1999999999989797,0.0,0
1.45884,1.45916,1.45858,1.45885,4881.887500000002,0.10000000000065512,3.1000000000003247,2.5999999999992696,1
1.45885,1.4590299999999998,1.45868,1.4590299999999998,3973.85,1.7999999999984695,0.0,1.7000000000000348,0
1.4589299999999998,1.4590299999999998,1.45846,1.45876,3974.2,-1.6999999999978144,0.99999999999989,2.9999999999996696,0
1.4586299999999999,1.45908,1.4586299999999999,1.45875,3600.9,1.2000000000012,3.2999999999994145,0.0,1
1.4589299999999998,1.45898,1.45846,1.4587700000000001,3919.447,-1.5999999999971593,0.5000000000010552,3.1000000000003247,0
1.4587,1.4590299999999998,1.45854,1.45874,3003.4,0.3999999999981796,2.8999999999990145,1.6000000000016001,1
1.45865,1.45891,1.45844,1.45875,3494.347,0.99999999999989,1.5999999999993797,2.1000000000004357,1
1.45872,1.45899,1.45849,1.45888,3008.5,1.5999999999993797,1.100000000000545,2.2999999999995246,0
1.4586700000000001,1.4590100000000001,1.4584700000000002,1.4585700000000001,4375.1,-0.99999999999989,3.4000000000000696,0.99999999999989,1
1.45852,1.4590100000000001,1.45848,1.4587299999999999,3835.6,2.0999999999982144,2.8000000000028,0.40000000000040004,1
1.4588,1.45904,1.4585299999999999,1.45904,3885.65,2.39999999999796,0.0,2.700000000002145,0
1.45894,1.4591399999999999,1.45854,1.45899,3429.1000000000013,0.5000000000010552,1.4999999999987246,3.99999999999956,1
1.45872,1.45925,1.45864,1.4590299999999998,3501.6000000000013,3.0999999999981043,2.20000000000109,0.8000000000008001,0
1.45906,1.45918,1.45849,1.4588299999999998,3879.9,-2.300000000001745,1.1999999999989797,3.3999999999978487,0
1.45868,1.45912,1.45835,1.45835,4082.2,-3.2999999999994145,4.39999999999996,0.0,1
1.45845,1.4589299999999998,1.4583899999999999,1.45862,4515.2,1.7000000000000348,3.0999999999981043,0.6000000000017103,1
1.45879,1.45915,1.4585,1.4587,2919.447,-0.8999999999992347,3.5999999999991594,2.000000000002,1
1.45869,1.45882,1.45854,1.45875,2981.05,0.5999999999994898,0.700000000000145,1.500000000000945,0
1.45865,1.45885,1.45823,1.4587,3963.5,0.5000000000010552,1.4999999999987246,4.200000000000871,1
1.4586700000000001,1.45927,1.4585700000000001,1.45923,4595.15,5.599999999998939,0.40000000000040004,0.99999999999989,0
1.45885,1.45892,1.45848,1.45885,4574.547000000001,0.0,0.700000000000145,3.6999999999998154,1
1.45885,1.4591399999999999,1.45871,1.45897,4557.5,1.2000000000012,1.6999999999978144,1.40000000000029,0
1.45845,1.45892,1.45845,1.4585700000000001,3717.3375,1.2000000000012,3.4999999999985043,0.0,1
1.45868,1.45874,1.45844,1.45858,4638.7,-0.99999999999989,0.5999999999994898,1.40000000000029,1
1.45868,1.45916,1.45855,1.4587700000000001,4482.6345,0.9000000000014552,3.899999999998904,1.2999999999996348,0
1.45876,1.45886,1.45844,1.45865,4425.0999999999985,-1.100000000000545,0.99999999999989,2.1000000000004357,1
1.4587,1.45906,1.4585,1.45868,5032.7469999999985,-0.20000000000131024,3.5999999999991594,1.80000000000069,1
1.4586,1.45882,1.45844,1.45875,6473.45,1.500000000000945,0.700000000000145,1.5999999999993797,0
1.45866,1.45912,1.45852,1.4586700000000001,4163.2,0.10000000000065512,4.499999999998393,1.40000000000029,1
1.45861,1.4587299999999999,1.45856,1.4587299999999999,5002.9,1.1999999999989797,0.0,0.4999999999988347,0
1.45869,1.45896,1.45852,1.4585299999999999,4749.3499999999985,-1.6000000000016001,2.6999999999999247,0.09999999999843467,0
1.45856,1.45874,1.45852,1.45852,3637.7470000000003,-0.40000000000040004,1.7999999999984695,0.0,1
1.45861,1.45956,1.45861,1.45956,4012.1,9.500000000000064,0.0,0.0,0
1.45953,1.45955,1.45888,1.4589,4470.4875,-6.299999999999084,0.1999999999990898,0.20000000000131024,0
1.45898,1.45916,1.45866,1.4588,4413.5999999999985,-1.7999999999984695,1.80000000000069,1.40000000000029,1
1.4589299999999998,1.4589299999999998,1.45866,1.4589299999999998,4394.3845,0.0,0.0,2.6999999999977042,0
1.4588700000000001,1.4591399999999999,1.4586,1.4588700000000001,5063.5999999999985,0.0,2.6999999999977042,2.700000000002145,0
1.4587700000000001,1.45941,1.45865,1.4588299999999998,3833.65,0.5999999999972694,5.80000000000247,1.2000000000012,1
1.45889,1.45949,1.45868,1.45889,3012.1375,0.0,5.999999999999338,2.1000000000004357,0
1.45895,1.4590299999999998,1.45865,1.45884,4816.1,-1.100000000000545,0.7999999999985796,1.8999999999991248,1
1.45889,1.45916,1.4587299999999999,1.45908,4618.5,1.8999999999991248,0.8000000000008001,1.6000000000016001,1
1.45907,1.45917,1.45894,1.45915,3397.0499999999993,0.7999999999985796,0.20000000000131024,1.3000000000018552,1
1.45905,1.4597799999999999,1.45896,1.4596200000000001,3702.2,5.7000000000018165,1.5999999999971593,0.8999999999992347,1
1.4596,1.46078,1.4594,1.46052,4719.7,9.20000000000032,2.5999999999992696,1.99999999999978,1
1.4602700000000002,1.46105,1.4602700000000002,1.46096,3785.3,6.899999999998574,0.8999999999992347,0.0,0
1.46092,1.46107,1.46081,1.46089,3431.0,-0.2999999999997449,1.500000000000945,0.8000000000008001,0
1.46085,1.46089,1.46049,1.46076,2704.9,-0.8999999999992347,0.40000000000040004,2.6999999999999247,0
1.4606299999999999,1.46082,1.46062,1.46074,2764.447,1.100000000000545,0.8000000000008001,0.09999999999843467,1
1.46066,1.46131,1.46048,1.4612100000000001,2704.6,5.5000000000005045,0.99999999999989,1.80000000000069,0
1.46126,1.46174,1.45994,1.4606700000000001,2796.05,-5.899999999998684,4.80000000000036,7.3000000000011935,0
1.46089,1.4609299999999998,1.4599,1.4604,2363.8,-4.900000000001015,0.3999999999981796,4.999999999999449,1
1.4602700000000002,1.46066,1.4600799999999998,1.4604700000000002,846.6,1.99999999999978,1.8999999999991248,1.9000000000035653,0
1.46045,1.4606700000000001,1.45965,1.46,1818.6,-4.500000000000616,2.20000000000109,3.5000000000007248,0
1.4599600000000001,1.4602700000000002,1.4594799999999999,1.45963,2459.0,-3.300000000001635,3.1000000000003247,1.500000000000945,0
1.45993,1.4599799999999998,1.45917,1.4593200000000002,2703.15,-6.099999999997772,0.4999999999988347,1.500000000000945,1
1.45933,1.46002,1.45918,1.45935,1443.2,0.1999999999990898,6.700000000001705,1.500000000000945,0
1.45964,1.45964,1.45832,1.4585700000000001,2825.8,-10.699999999999044,0.0,2.500000000000835,0
1.4585299999999999,1.45878,1.45784,1.45815,2999.3,-3.799999999998249,2.500000000000835,3.1000000000003247,0
1.4587299999999999,1.4587299999999999,1.4576,1.45779,2048.8,-9.399999999999409,0.0,1.8999999999991248,0
1.4577200000000001,1.4580799999999998,1.45751,1.4577,1264.4,-0.20000000000131024,3.5999999999969385,1.8999999999991248,0
1.4580600000000001,1.4581600000000001,1.45756,1.4576799999999999,1187.5,-3.80000000000269,0.99999999999989,1.1999999999989797,1
1.4576200000000001,1.4582899999999999,1.45754,1.45791,1636.0999999999995,2.8999999999990145,3.799999999998249,0.8000000000008001,0
1.45779,1.4579799999999998,1.45733,1.45771,1418.6,-0.7999999999985796,1.8999999999991248,3.8000000000004697,0
1.45765,1.45805,1.4574200000000002,1.45746,1362.2000000000005,-1.8999999999991248,4.00000000000178,0.3999999999981796,1
1.45761,1.45775,1.4573200000000002,1.4576,2112.8,-0.10000000000065512,1.40000000000029,2.79999999999836,0
1.45764,1.4577200000000001,1.45718,1.45737,1228.7,-2.6999999999999247,0.8000000000008001,1.900000000001345,1
1.4574200000000002,1.45791,1.4573399999999999,1.45777,812.9,3.4999999999985043,1.40000000000029,0.8000000000030205,1
1.4575,1.4586299999999999,1.45746,1.45813,2184.55,6.299999999999084,4.999999999999449,0.40000000000040004,0
1.45822,1.45842,1.45784,1.45813,1426.3000000000006,-0.9000000000014552,1.99999999999978,2.8999999999990145,1
1.4581,1.45862,1.45767,1.45844,2100.2000000000007,3.4000000000000696,1.80000000000069,4.299999999999304,1
1.45872,1.4590299999999998,1.45825,1.4590299999999998,1112.1,3.0999999999981043,0.0,4.699999999999704,0
1.4589,1.45912,1.45836,1.45836,1941.575,-5.3999999999998485,2.199999999998869,0.0,1
1.4587,1.4594200000000002,1.45854,1.45925,1733.7,5.499999999998285,1.7000000000022553,1.6000000000016001,0
1.4592100000000001,1.4596799999999999,1.4591,1.4591399999999999,924.5,-0.7000000000023654,4.699999999997483,0.3999999999981796,1
1.45947,1.4596799999999999,1.45927,1.4596,1080.847,1.2999999999996348,0.7999999999985796,1.99999999999978,0
1.45959,1.45971,1.45918,1.45926,674.6999999999998,-3.2999999999994145,1.2000000000012,0.8000000000008001,1
1.4596,1.4596,1.45917,1.45947,1027.3000000000004,-1.2999999999996348,0.0,2.9999999999996696,0
1.4595,1.4595,1.45919,1.45935,2217.100000000001,-1.500000000000945,0.0,1.5999999999993797,1
1.45941,1.4597,1.45933,1.4597,1352.55,2.8999999999990145,0.0,0.8000000000008001,0
1.45973,1.45973,1.45936,1.4594,1209.9375,-3.2999999999994145,0.0,0.40000000000040004,1
1.4595,1.45966,1.4588,1.45944,2240.7000000000007,-0.5999999999994898,1.5999999999993797,6.3999999999997375,0
1.4594,1.45966,1.45926,1.45938,1450.4,-0.20000000000131024,2.5999999999992696,1.1999999999989797,1
1.45933,1.46013,1.4592100000000001,1.46007,2340.8,7.399999999999629,0.5999999999994898,1.1999999999989797,0
1.4600899999999999,1.46012,1.45859,1.45888,704.6374999999997,-12.099999999999335,0.30000000000196536,2.8999999999990145,0
1.45908,1.45926,1.4582,1.4585,1754.8375,-5.800000000000249,1.80000000000069,2.9999999999996696,1
1.4584700000000002,1.4592399999999999,1.4584700000000002,1.45888,801.5,4.099999999997994,3.5999999999991594,0.0,0
1.45898,1.45944,1.45869,1.45882,1974.0,-1.5999999999993797,4.60000000000127,1.2999999999996348,0
1.45879,1.45898,1.45831,1.45881,2593.2470000000008,0.1999999999990898,1.7000000000000348,4.80000000000036,0
1.4587299999999999,1.45899,1.45842,1.4587700000000001,3186.6,0.4000000000026205,2.199999999998869,3.0999999999981043,1
1.4587700000000001,1.45906,1.4587700000000001,1.4589,2148.0,1.2999999999996348,1.5999999999993797,0.0,1
1.4588299999999998,1.4590299999999998,1.4583899999999999,1.4590299999999998,2898.0,1.99999999999978,0.0,4.39999999999996,0
1.45905,1.4591100000000001,1.45862,1.45879,3543.0,-2.5999999999992696,0.6000000000017103,1.7000000000000348,0
1.45882,1.45908,1.4582899999999999,1.4587,1440.5,-1.1999999999989797,2.5999999999992696,4.100000000002435,1
1.4586700000000001,1.45919,1.45842,1.4590299999999998,1054.9,3.5999999999969385,1.6000000000016001,2.500000000000835,0
1.4591,1.4594,1.45854,1.4588700000000001,2736.2,-2.2999999999995246,2.9999999999996696,3.300000000001635,0
1.45885,1.4591399999999999,1.45851,1.4588,1587.6999999999994,-0.4999999999988347,2.8999999999990145,2.900000000001235,1
1.45871,1.4591,1.4586700000000001,1.4588299999999998,2010.6,1.1999999999989797,2.700000000002145,0.3999999999981796,0
1.4588,1.45905,1.45835,1.45878,1591.75,-0.20000000000131024,2.4999999999986144,4.299999999999304,1
1.45855,1.4592200000000002,1.45851,1.45894,1016.0,3.899999999998904,2.8000000000028,0.40000000000040004,1
1.45889,1.45945,1.45864,1.45897,1851.0,0.8000000000008001,4.799999999998138,2.500000000000835,1
1.45899,1.4593,1.4588700000000001,1.4592200000000002,1783.6,2.300000000001745,0.7999999999985796,1.1999999999989797,0
1.45912,1.45947,1.45869,1.45915,2833.1,0.2999999999997449,3.20000000000098,4.299999999999304,1
1.45908,1.4598799999999998,1.4589,1.45938,2430.95,2.9999999999996696,4.999999999999449,1.7999999999984695,1
1.45938,1.4601600000000001,1.4588299999999998,1.45983,2291.1,4.500000000000616,3.300000000001635,5.5000000000005045,1
1.4598200000000001,1.46112,1.45971,1.4606,1668.2345,7.799999999997809,5.20000000000076,1.100000000000545,0
1.46048,1.46076,1.4586299999999999,1.45917,2285.2,-13.099999999999225,2.80000000000058,5.400000000002072,1
1.45906,1.45992,1.45895,1.45964,4685.247,5.800000000000249,2.80000000000058,1.100000000000545,1
1.45966,1.46025,1.4593399999999999,1.46007,4211.7,4.100000000000215,1.80000000000069,3.20000000000098,1
1.46048,1.46181,1.46005,1.46126,3293.1000000000013,7.800000000000027,5.5000000000005045,4.299999999999304,1
1.46131,1.46254,1.46117,1.46225,1961.6,9.399999999999409,2.8999999999990145,1.40000000000029,1
1.46266,1.46266,1.46193,1.46231,2115.2,-3.5000000000007248,0.0,3.8000000000004697,0
1.46234,1.46285,1.46189,1.46193,966.1,-4.100000000000215,5.100000000000104,0.40000000000040004,0
1.4619799999999998,1.46223,1.4617200000000001,1.4617200000000001,1699.1,-2.599999999997049,2.500000000000835,0.0,1
1.46184,1.4623899999999999,1.46154,1.46185,2801.5,0.10000000000065512,5.399999999997629,2.9999999999996696,1
1.4620799999999998,1.4622700000000002,1.46153,1.46195,1459.6,-1.2999999999974143,1.9000000000035653,4.200000000000871,0
1.46194,1.46222,1.4616,1.46174,2306.647,-1.99999999999978,2.80000000000058,1.40000000000029,1
1.4621,1.4621600000000001,1.46149,1.46194,2039.4,-1.5999999999993797,0.6000000000017103,4.500000000000616,0
1.4619,1.4620799999999998,1.46125,1.46174,2018.0,-1.5999999999993797,1.7999999999984695,4.900000000001015,0
1.4617200000000001,1.46215,1.46129,1.46147,2540.8,-2.500000000000835,4.299999999999304,1.80000000000069,0
1.46164,1.46169,1.4608700000000001,1.4610100000000001,619.5,-6.299999999999084,0.4999999999988347,1.40000000000029,0
1.46086,1.46131,1.46046,1.46091,677.1,0.4999999999988347,4.00000000000178,3.99999999999956,0
1.46082,1.4610299999999998,1.4604700000000002,1.4607700000000001,976.6,-0.4999999999988347,2.0999999999982144,2.9999999999996696,1
1.46084,1.46108,1.4604,1.46079,666.0000000000001,-0.4999999999988347,2.40000000000018,3.900000000001125,1
1.4608700000000001,1.4613200000000002,1.46068,1.4610100000000001,1019.0,1.40000000000029,3.1000000000003247,1.900000000001345,0
1.46108,1.4616,1.46062,1.4609299999999998,911.7,-1.500000000000945,5.20000000000076,3.0999999999981043,0
1.46081,1.46119,1.46034,1.46066,1393.1999999999994,-1.4999999999987246,3.8000000000004697,3.20000000000098,0
1.4605700000000001,1.46106,1.46021,1.4606,1632.6470000000006,0.2999999999975245,4.60000000000127,3.60000000000138,0
1.46034,1.46061,1.45928,1.4596799999999999,1165.6,-6.6000000000010495,2.6999999999999247,3.99999999999956,1
1.45963,1.46035,1.45925,1.4602,770.8,5.6999999999995925,1.500000000000945,3.8000000000004697,0
1.46031,1.4605700000000001,1.45944,1.45983,831.1,-4.80000000000036,2.60000000000149,3.899999999998904,1
1.4600600000000001,1.4603700000000002,1.45964,1.46007,796.5,0.09999999999843467,3.00000000000189,4.200000000000871,0
1.45995,1.46023,1.45951,1.45981,1208.9,-1.40000000000029,2.79999999999836,2.9999999999996696,1
1.4596200000000001,1.46032,1.4595200000000002,1.45995,727.1999999999997,3.2999999999994145,3.6999999999998154,0.99999999999989,0
1.4597799999999999,1.45999,1.4594200000000002,1.4598,715.6999999999997,0.20000000000131024,1.8999999999991248,3.5999999999969385,0
1.45955,1.45993,1.45938,1.4597,760.6469999999997,1.500000000000945,2.2999999999995246,1.7000000000000348,0
1.4599,1.46,1.4595,1.4595200000000002,887.1,-3.799999999998249,0.99999999999989,0.20000000000131024,1
1.45981,1.4602,1.4595,1.45973,397.9,-0.8000000000008001,3.899999999998904,2.2999999999995246,1
1.45973,1.46041,1.45963,1.46021,425.44700000000006,4.80000000000036,1.99999999999978,0.99999999999989,1
1.46023,1.4605,1.4598200000000001,1.46023,722.0,0.0,2.6999999999999247,4.099999999997994,0
1.46012,1.46031,1.45976,1.4601600000000001,386.80000000000007,0.40000000000040004,1.4999999999987246,3.60000000000138,1
1.46015,1.46059,1.45974,1.46018,869.4,0.2999999999997449,4.100000000000215,4.100000000000215,1
1.4601,1.46042,1.45974,1.4603,748.5469999999997,1.99999999999978,1.2000000000012,3.5999999999991594,0
1.4602,1.46051,1.45987,1.46024,693.4,0.40000000000040004,2.6999999999999247,3.2999999999994145,1
1.46032,1.4605,1.45992,1.46038,1006.5,0.5999999999994898,1.1999999999989797,3.99999999999956,1
1.4606,1.46095,1.45997,1.4607700000000001,1186.6999999999996,1.7000000000022553,1.7999999999984695,6.299999999999084,1
1.4606,1.46145,1.4606,1.46122,677.0,6.2000000000006485,2.2999999999995246,0.0,0
1.46122,1.46154,1.46074,1.46115,769.8,-0.700000000000145,3.20000000000098,4.100000000000215,1
1.46133,1.46189,1.4611299999999998,1.4617,898.9999999999999,3.6999999999998154,1.8999999999991248,2.000000000002,0
1.46164,1.46201,1.46123,1.46133,1954.3,-3.1000000000003247,3.6999999999998154,0.99999999999989,0
1.4612100000000001,1.46165,1.46074,1.46125,1126.5,0.3999999999981796,3.99999999999956,4.700000000001925,1
1.46125,1.46175,1.46097,1.46175,986.9,5.00000000000167,0.0,2.79999999999836,0
1.46177,1.46194,1.46122,1.4616,686.1,-1.7000000000000348,1.7000000000000348,3.8000000000004697,0
1.46153,1.46176,1.4611299999999998,1.46144,444.4,-0.8999999999992347,2.2999999999995246,3.100000000002545,1
1.46141,1.46203,1.46123,1.4619,935.0,4.899999999998794,1.2999999999996348,1.80000000000069,0
1.46179,1.4625299999999999,1.46161,1.4619,1500.7,1.100000000000545,6.299999999999084,1.7999999999984695,1
1.46204,1.46234,1.46167,1.4622700000000002,1280.5,2.300000000001745,0.6999999999979245,3.6999999999998154,0
1.4621899999999999,1.46241,1.4618200000000001,1.4619799999999998,611.4,-2.1000000000004357,2.20000000000109,1.5999999999971593,0
1.46215,1.46224,1.4615799999999999,1.46195,737.1375,-1.99999999999978,0.8999999999992347,3.700000000002035,0
1.46195,1.46222,1.46165,1.4617799999999999,1607.6,-1.7000000000022553,2.6999999999999247,1.2999999999996348,0
1.4617,1.46194,1.46099,1.46129,2196.5,-4.100000000000215,2.40000000000018,2.9999999999996696,0
1.46117,1.4614200000000002,1.46092,1.46129,1689.6999999999994,1.1999999999989797,1.3000000000018552,2.500000000000835,0
1.46129,1.4616200000000001,1.461,1.4611,1811.047,-1.8999999999991248,3.300000000001635,0.99999999999989,1
1.46136,1.46166,1.4610100000000001,1.46143,1713.2,0.700000000000145,2.2999999999995246,3.4999999999985043,1
1.46145,1.46215,1.4612399999999999,1.4619,2844.1,4.500000000000616,2.500000000000835,2.1000000000004357,1
1.4619,1.46233,1.46161,1.46195,1760.4,0.5000000000010552,3.799999999998249,2.8999999999990145,1
1.46199,1.46236,1.4617200000000001,1.46213,2459.2,1.40000000000029,2.300000000001745,2.6999999999977042,0
1.46225,1.46258,1.4618799999999998,1.46204,3173.3,-2.1000000000004357,3.2999999999994145,1.6000000000016001,0
1.46215,1.46251,1.46189,1.46202,1809.9875,-1.2999999999996348,3.5999999999991594,1.3000000000018552,1
1.46222,1.4625,1.46186,1.4621600000000001,1917.3,-0.5999999999994898,2.79999999999836,3.00000000000189,1
1.46212,1.46255,1.462,1.46235,1211.9,2.2999999999995246,1.99999999999978,1.2000000000012,1
1.46221,1.46268,1.46202,1.46242,2290.85,2.1000000000004357,2.5999999999992696,1.8999999999991248,0
